id_cp_interaction,partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source
CPI-020010,Q9UP38,Q07954,FZD1_HUMAN,LRP1_HUMAN,"OmniPath,Wang",
CPI-020011,Q6FHJ7,Q9UP38,SFRP4_HUMAN,FZD1_HUMAN,"OmniPath,Wang",
CPI-020012,Q9UP38,Q6FHJ7,FZD1_HUMAN,SFRP4_HUMAN,"OmniPath,Wang",
CPI-020013,Q14289,P14921,FAK2_HUMAN,ETS1_HUMAN,"OmniPath,Wang",
CPI-020014,P14921,Q14289,ETS1_HUMAN,FAK2_HUMAN,"OmniPath,Wang",
CPI-020015,P14921,Q15389,ETS1_HUMAN,ANGP1_HUMAN,"OmniPath,Wang",PMID: 
CPI-020016,P41240,P14921,CSK_HUMAN,ETS1_HUMAN,"OmniPath,Wang",
CPI-020017,P14921,P41240,ETS1_HUMAN,CSK_HUMAN,"OmniPath,Wang",
CPI-020018,P14921,Q9UKX5,ETS1_HUMAN,ITA11_HUMAN,"OmniPath,Signor",PMID: 16300938
CPI-020019,P23471,P09382,PTPRZ_HUMAN,LEG1_HUMAN,"OmniPath,Wang",
CPI-020020,P09382,P23471,LEG1_HUMAN,PTPRZ_HUMAN,"OmniPath,Wang",
CPI-020021,P31785,Q13261,IL2RG_HUMAN,I15RA_HUMAN,"HPMR,OmniPath,Wang",PMID: 15265897
CPI-020022,P05362,P31785,ICAM1_HUMAN,IL2RG_HUMAN,"OmniPath,Ramilowski2015",
CPI-020023,P31785,Q9Y5U5,IL2RG_HUMAN,TNR18_HUMAN,"OmniPath,Wang",PMID: 
CPI-020024,P31785,Q9HBE5,IL2RG_HUMAN,IL21R_HUMAN,"HPMR,OmniPath,Wang",PMID: 11418623
CPI-020025,P07766,P31785,CD3E_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020026,P31785,P07766,IL2RG_HUMAN,CD3E_HUMAN,"OmniPath,Wang",
CPI-020027,P09693,P31785,CD3G_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020028,P31785,P09693,IL2RG_HUMAN,CD3G_HUMAN,"OmniPath,Wang",
CPI-020029,P61769,P31785,B2MG_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020030,P31785,P61769,IL2RG_HUMAN,B2MG_HUMAN,"OmniPath,Wang",
CPI-020031,P30443,P31785,1A01_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020032,P31785,P30443,IL2RG_HUMAN,1A01_HUMAN,"OmniPath,Wang",
CPI-020033,P30457,P31785,1A66_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020034,P31785,P30457,IL2RG_HUMAN,1A66_HUMAN,"OmniPath,Wang",
CPI-020035,P16190,P31785,1A33_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020036,P31785,P16190,IL2RG_HUMAN,1A33_HUMAN,"OmniPath,Wang",
CPI-020037,P30459,P31785,1A74_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020038,P31785,P30459,IL2RG_HUMAN,1A74_HUMAN,"OmniPath,Wang",
CPI-020039,P30455,P31785,1A36_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020040,P31785,P30455,IL2RG_HUMAN,1A36_HUMAN,"OmniPath,Wang",
CPI-020041,P01892,P31785,1A02_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020042,P31785,P01892,IL2RG_HUMAN,1A02_HUMAN,"OmniPath,Wang",
CPI-020043,P10316,P31785,1A69_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020044,P31785,P10316,IL2RG_HUMAN,1A69_HUMAN,"OmniPath,Wang",
CPI-020045,P01732,P31785,CD8A_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020046,P31785,P01732,IL2RG_HUMAN,CD8A_HUMAN,"OmniPath,Wang",
CPI-020047,P13746,P31785,1A11_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020048,P31785,P13746,IL2RG_HUMAN,1A11_HUMAN,"OmniPath,Wang",
CPI-020049,P16188,P31785,1A30_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020050,P31785,P16188,IL2RG_HUMAN,1A30_HUMAN,"OmniPath,Wang",
CPI-020051,P30447,P31785,1A23_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020052,P31785,P30447,IL2RG_HUMAN,1A23_HUMAN,"OmniPath,Wang",
CPI-020053,P30456,P31785,1A43_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020054,P31785,P30456,IL2RG_HUMAN,1A43_HUMAN,"OmniPath,Wang",
CPI-020055,P30512,P31785,1A29_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020056,P31785,P30512,IL2RG_HUMAN,1A29_HUMAN,"OmniPath,Wang",
CPI-020057,P30453,P31785,1A34_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020058,P31785,P30453,IL2RG_HUMAN,1A34_HUMAN,"OmniPath,Wang",
CPI-020059,P05534,P31785,1A24_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020060,P31785,P05534,IL2RG_HUMAN,1A24_HUMAN,"OmniPath,Wang",
CPI-020061,P30450,P31785,1A26_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020062,P31785,P30450,IL2RG_HUMAN,1A26_HUMAN,"OmniPath,Wang",
CPI-020063,P01891,P31785,1A68_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020064,P31785,P01891,IL2RG_HUMAN,1A68_HUMAN,"OmniPath,Wang",
CPI-020065,P10314,P31785,1A32_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020066,P31785,P10314,IL2RG_HUMAN,1A32_HUMAN,"OmniPath,Wang",
CPI-020067,P04439,P31785,1A03_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020068,P31785,P04439,IL2RG_HUMAN,1A03_HUMAN,"OmniPath,Wang",
CPI-020069,P16189,P31785,1A31_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020070,P31785,P16189,IL2RG_HUMAN,1A31_HUMAN,"OmniPath,Wang",
CPI-020071,P18462,P31785,1A25_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020072,P31785,P18462,IL2RG_HUMAN,1A25_HUMAN,"OmniPath,Wang",
CPI-020073,Q09160,P31785,1A80_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020074,P31785,Q09160,IL2RG_HUMAN,1A80_HUMAN,"OmniPath,Wang",
CPI-020075,P10966,P31785,CD8B_HUMAN,IL2RG_HUMAN,"OmniPath,Wang",
CPI-020076,P31785,P10966,IL2RG_HUMAN,CD8B_HUMAN,"OmniPath,Wang",
CPI-020077,Q92583,P41597,CCL17_HUMAN,CCR2_HUMAN,"OmniPath,Wang",PMID: 
CPI-020078,Q92583,P32246,CCL17_HUMAN,CCR1_HUMAN,"OmniPath,Wang",PMID: 
CPI-020079,Q92583,Q9Y4X3,CCL17_HUMAN,CCL27_HUMAN,"OmniPath,Wang",PMID: 
CPI-020080,Q92542,Q9UM47,NICA_HUMAN,NOTC3_HUMAN,"OmniPath,Wang",
CPI-020081,Q9UM47,Q92542,NOTC3_HUMAN,NICA_HUMAN,"OmniPath,Wang",
CPI-020082,Q9NR61,Q9UM47,DLL4_HUMAN,NOTC3_HUMAN,"CellPhoneDB,OmniPath,Ramilowski2015,Wang","PMID: ,PMID: 18182388,PMID: 22353464"
CPI-020083,Q9UM47,Q9NR61,NOTC3_HUMAN,DLL4_HUMAN,"OmniPath,Wang",
CPI-020084,O00587,Q9UM47,MFNG_HUMAN,NOTC3_HUMAN,"OmniPath,Wang",
CPI-020085,Q9UM47,O00587,NOTC3_HUMAN,MFNG_HUMAN,"OmniPath,Wang",
CPI-020086,P35442,Q9UM47,TSP2_HUMAN,NOTC3_HUMAN,"OmniPath,Ramilowski2015",PMID: 19147503
CPI-020087,P09958,Q9UM47,FURIN_HUMAN,NOTC3_HUMAN,"OmniPath,Wang",
CPI-020088,Q9UM47,P09958,NOTC3_HUMAN,FURIN_HUMAN,"OmniPath,Wang",
CPI-020089,Q9Y644,Q9UM47,RFNG_HUMAN,NOTC3_HUMAN,"OmniPath,Wang",
CPI-020090,Q96QR1,Q9UM47,SG3A1_HUMAN,NOTC3_HUMAN,"CellPhoneDB,InnateDB-All,OmniPath",
CPI-020091,P37023,P27037,ACVL1_HUMAN,AVR2A_HUMAN,"OmniPath,Wang",
CPI-020092,P10600,P37023,TGFB3_HUMAN,ACVL1_HUMAN,"OmniPath,Ramilowski2015",
CPI-020093,P37023,P10600,ACVL1_HUMAN,TGFB3_HUMAN,"OmniPath,Wang",
CPI-020094,P37023,P17813,ACVL1_HUMAN,EGLN_HUMAN,"OmniPath,Wang",
CPI-020095,Q8NER5,P37023,ACV1C_HUMAN,ACVL1_HUMAN,"OmniPath,Wang",
CPI-020096,P37023,Q8NER5,ACVL1_HUMAN,ACV1C_HUMAN,"OmniPath,Wang",
CPI-020097,Q9UK05,P37023,GDF2_HUMAN,ACVL1_HUMAN,"OmniPath,Ramilowski2015,Signor",PMID: 17068149
CPI-020098,O95393,P37023,BMP10_HUMAN,ACVL1_HUMAN,"OmniPath,Ramilowski2015,Signor,Wang",PMID: 17068149
CPI-020099,P37023,O95393,ACVL1_HUMAN,BMP10_HUMAN,"OmniPath,Wang",
CPI-020100,P01241,P01303,SOMA_HUMAN,NPY_HUMAN,"OmniPath,Wang",PMID: 
CPI-020101,P01189,P01241,COLI_HUMAN,SOMA_HUMAN,"OmniPath,Wang",
CPI-020102,P01241,P01189,SOMA_HUMAN,COLI_HUMAN,"OmniPath,Wang",
CPI-020103,P01286,P01241,SLIB_HUMAN,SOMA_HUMAN,"OmniPath,Wang",
CPI-020104,P01241,P01286,SOMA_HUMAN,SLIB_HUMAN,"OmniPath,Wang",
CPI-020105,Q9UBU3,P01241,GHRL_HUMAN,SOMA_HUMAN,"OmniPath,Wang",
CPI-020106,P01241,Q9UBU3,SOMA_HUMAN,GHRL_HUMAN,"OmniPath,Wang",
CPI-020107,P06850,P01241,CRF_HUMAN,SOMA_HUMAN,"OmniPath,Wang",
CPI-020108,P01241,P06850,SOMA_HUMAN,CRF_HUMAN,"OmniPath,Wang",
CPI-020109,P01241,P00797,SOMA_HUMAN,RENI_HUMAN,"OmniPath,Wang",PMID: 
CPI-020110,P20396,P01241,TRH_HUMAN,SOMA_HUMAN,"OmniPath,Wang",
CPI-020111,P01241,P20396,SOMA_HUMAN,TRH_HUMAN,"OmniPath,Wang",
CPI-020112,P01241,P04278,SOMA_HUMAN,SHBG_HUMAN,"OmniPath,Wang",PMID: 
CPI-020113,P01241,P01242,SOMA_HUMAN,SOM2_HUMAN,"OmniPath,Wang",PMID: 
CPI-020114,O00585,P49238,CCL21_HUMAN,CX3C1_HUMAN,"OmniPath,Wang",
CPI-020115,P49238,O00585,CX3C1_HUMAN,CCL21_HUMAN,"OmniPath,Wang",
CPI-020116,O43927,P49238,CXL13_HUMAN,CX3C1_HUMAN,"OmniPath,Wang",
CPI-020117,P49238,O43927,CX3C1_HUMAN,CXL13_HUMAN,"OmniPath,Wang",
CPI-020118,Q9NRJ3,P49238,CCL28_HUMAN,CX3C1_HUMAN,"OmniPath,Wang",
CPI-020119,P49238,Q9NRJ3,CX3C1_HUMAN,CCL28_HUMAN,"OmniPath,Wang",
CPI-020120,O60711,Q14289,LPXN_HUMAN,FAK2_HUMAN,"Adhesome,OmniPath,Wang",PMID: 9565592
CPI-020121,O60711,P13612,LPXN_HUMAN,ITA4_HUMAN,"Adhesome,OmniPath",PMID: 10604475
CPI-020122,O60711,Q9Y2X7,LPXN_HUMAN,GIT1_HUMAN,"Adhesome,OmniPath,Wang",PMID: 12674328
CPI-020123,O60711,Q05209,LPXN_HUMAN,PTN12_HUMAN,"Adhesome,OmniPath,Wang","PMID: 12674328,PMID: 15786712"
CPI-020124,O60711,P48059,LPXN_HUMAN,LIMS1_HUMAN,"Adhesome,OmniPath",PMID: 16189514
CPI-020125,P56704,Q9H461,WNT3A_HUMAN,FZD8_HUMAN,"CellPhoneDB,IMEx,IntAct,OmniPath,Ramilowski2015,Signor,Wang","PMID: 10601008,PMID: 22303445,PMID: 22653731,PMID: 23290138"
CPI-020126,Q9H461,P56704,FZD8_HUMAN,WNT3A_HUMAN,"OmniPath,Wang",
CPI-020127,P34925,Q9H461,RYK_HUMAN,FZD8_HUMAN,"OmniPath,Signor",PMID: 17035295
CPI-020128,Q9H461,P34925,FZD8_HUMAN,RYK_HUMAN,"HPMR,OmniPath",PMID: 15454084
CPI-020129,Q9UBV4,Q9H461,WNT16_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020130,Q9BXY4,Q9H461,RSPO3_HUMAN,FZD8_HUMAN,"OmniPath,Ramilowski2015",PMID: 16543246
CPI-020131,Q9Y6F9,Q9H461,WNT6_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020132,Q9H461,Q9Y6F9,FZD8_HUMAN,WNT6_HUMAN,"OmniPath,Wang",
CPI-020133,Q9H1J7,Q9H461,WNT5B_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020134,Q9H461,Q9H1J7,FZD8_HUMAN,WNT5B_HUMAN,"OmniPath,Wang",
CPI-020135,O14905,Q9H461,WNT9B_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020136,Q9H461,O14905,FZD8_HUMAN,WNT9B_HUMAN,"OmniPath,Wang",
CPI-020137,P56706,Q9H461,WNT7B_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020138,Q9H461,P56706,FZD8_HUMAN,WNT7B_HUMAN,"OmniPath,Wang",
CPI-020139,Q9GZT5,Q9H461,WN10A_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020140,Q93098,Q9H461,WNT8B_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020141,O14904,Q9H461,WNT9A_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020142,Q9H461,O14904,FZD8_HUMAN,WNT9A_HUMAN,"OmniPath,Wang",
CPI-020143,Q9H461,O75787,FZD8_HUMAN,RENR_HUMAN,"OmniPath,Wang",
CPI-020144,Q93097,Q9H461,WNT2B_HUMAN,FZD8_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-020145,P56703,Q9H461,WNT3_HUMAN,FZD8_HUMAN,"OmniPath,Ramilowski2015,Signor,Wang",PMID: 23290138
CPI-020146,Q6FHJ7,Q9H461,SFRP4_HUMAN,FZD8_HUMAN,"OmniPath,Wang",
CPI-020147,Q9H461,Q6FHJ7,FZD8_HUMAN,SFRP4_HUMAN,"OmniPath,Wang",
CPI-020148,Q15399,Q9Y2C9,TLR1_HUMAN,TLR6_HUMAN,"HPMR,OmniPath,Signor","PMID: 16455995,PMID: 24352680"
CPI-020149,Q9Y2C9,Q15399,TLR6_HUMAN,TLR1_HUMAN,"OmniPath,Signor",PMID: 24352680
CPI-020150,Q15399,P14174,TLR1_HUMAN,MIF_HUMAN,"OmniPath,Wang",PMID: 
CPI-020151,Q15399,Q9NNX6,TLR1_HUMAN,CD209_HUMAN,"OmniPath,Wang",PMID: 
CPI-020152,Q12959,P43403,DLG1_HUMAN,ZAP70_HUMAN,"KEGG,OmniPath,Wang",
CPI-020153,P35221,Q12959,CTNA1_HUMAN,DLG1_HUMAN,"OmniPath,Wang",
CPI-020154,Q12959,P35221,DLG1_HUMAN,CTNA1_HUMAN,"OmniPath,Wang",
CPI-020155,Q12959,Q12879,DLG1_HUMAN,NMDE1_HUMAN,"CA1,OmniPath,Wang",PMID: 10336672
CPI-020156,O00192,P22223,ARVC_HUMAN,CADH3_HUMAN,"OmniPath,Signor",PMID: 14610055
CPI-020157,P14923,Q03181,PLAK_HUMAN,PPARD_HUMAN,"OmniPath,Wang",
CPI-020158,Q03181,P14923,PPARD_HUMAN,PLAK_HUMAN,"KEGG,OmniPath,Wang",
CPI-020159,Q03181,P05413,PPARD_HUMAN,FABPH_HUMAN,"OmniPath,Wang",PMID: 
CPI-020160,P05230,Q01973,FGF1_HUMAN,ROR1_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020161,P05230,P22607,FGF1_HUMAN,FGFR3_HUMAN,"CellPhoneDB,I2D,IMEx,InnateDB-All,IntAct,OmniPath,Ramilowski2015,Signor,Wang","PMID: 17306385,PMID: 22298955"
CPI-020162,P05230,P34925,FGF1_HUMAN,RYK_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020163,P05230,P21802,FGF1_HUMAN,FGFR2_HUMAN,"CellPhoneDB,I2D,IMEx,InnateDB-All,IntAct,MINT,KEGG,OmniPath,Ramilowski2015,SignaLink3,Signor,Wang","PMID: 10618369,PMID: 17306385,PMID: 8576175"
CPI-020164,P05230,P17948,FGF1_HUMAN,VGFR1_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020165,P05230,Q06418,FGF1_HUMAN,TYRO3_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020166,P05230,Q02763,FGF1_HUMAN,TIE2_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020167,P05230,Q12866,FGF1_HUMAN,MERTK_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020168,P05230,P01160,FGF1_HUMAN,ANF_HUMAN,"OmniPath,Wang",PMID: 
CPI-020169,P05230,O15146,FGF1_HUMAN,MUSK_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020170,P05230,P54753,FGF1_HUMAN,EPHB3_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020171,P05230,Q15375,FGF1_HUMAN,EPHA7_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020172,P05230,P29322,FGF1_HUMAN,EPHA8_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020173,P05230,Q9UF33,FGF1_HUMAN,EPHA6_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020174,P05230,O14786,FGF1_HUMAN,NRP1_HUMAN,"OmniPath,Ramilowski2015",
CPI-020175,P05230,P29320,FGF1_HUMAN,EPHA3_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020176,P05230,P14616,FGF1_HUMAN,INSRR_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020177,P05230,P10451,FGF1_HUMAN,OSTP_HUMAN,"OmniPath,Wang",PMID: 
CPI-020178,P05230,P54760,FGF1_HUMAN,EPHB4_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020179,P05230,P22455,FGF1_HUMAN,FGFR4_HUMAN,"CellPhoneDB,I2D,IMEx,InnateDB-All,IntAct,OmniPath,Ramilowski2015,Signor,Wang","PMID: 1385111,PMID: 17306385"
CPI-020180,P05230,Q13308,FGF1_HUMAN,PTK7_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020181,P05230,P35590,FGF1_HUMAN,TIE1_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020182,P05230,P21709,FGF1_HUMAN,EPHA1_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020183,P05230,Q16832,FGF1_HUMAN,DDR2_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020184,P05230,P54756,FGF1_HUMAN,EPHA5_HUMAN,"OmniPath,Signor",PMID: 17306385
CPI-020185,P08174,P01024,DAF_HUMAN,CO3_HUMAN,"OmniPath,Wang",PMID: 
CPI-020186,P08174,Q9H2G2,DAF_HUMAN,SLK_HUMAN,"KEGG,OmniPath",PMID: 
CPI-020187,P08174,P17927,DAF_HUMAN,CR1_HUMAN,"OmniPath,Ramilowski2015",
CPI-020188,P55196,Q9Y624,AFAD_HUMAN,JAM1_HUMAN,"OmniPath,Ramilowski2015",
CPI-020189,Q9Y624,P55196,JAM1_HUMAN,AFAD_HUMAN,"KEGG,OmniPath,Wang",
CPI-020190,O14936,Q9Y624,CSKP_HUMAN,JAM1_HUMAN,"OmniPath,PDZBase",PMID: 11120739
CPI-020191,P04004,Q9Y624,VTNC_HUMAN,JAM1_HUMAN,"OmniPath,Wang",
CPI-020192,Q9Y624,P04004,JAM1_HUMAN,VTNC_HUMAN,"OmniPath,Wang",
CPI-020193,Q9Y624,P20701,JAM1_HUMAN,ITAL_HUMAN,"OmniPath,Wang",
CPI-020194,P42127,Q9Y624,ASIP_HUMAN,JAM1_HUMAN,"OmniPath,Ramilowski2015",
CPI-020195,Q9Y624,P05106,JAM1_HUMAN,ITB3_HUMAN,"OmniPath,Wang",
CPI-020196,Q9Y624,O00254,JAM1_HUMAN,PAR3_HUMAN,"KEGG,OmniPath",
CPI-020197,Q9Y624,P06756,JAM1_HUMAN,ITAV_HUMAN,"OmniPath,Wang",
CPI-020198,Q9Y624,Q9NSI5,JAM1_HUMAN,IGSF5_HUMAN,"OmniPath,Wang",
CPI-020199,Q9Y624,P57087,JAM1_HUMAN,JAM2_HUMAN,"KEGG,OmniPath,Wang",
CPI-020200,Q9P2M7,Q9Y624,CING_HUMAN,JAM1_HUMAN,"OmniPath,Ramilowski2015",
CPI-020201,Q9Y624,Q9BX67,JAM1_HUMAN,JAM3_HUMAN,"KEGG,OmniPath,Wang",
CPI-020202,Q9Y624,COMPLEX:P05107-P20701,JAM1_HUMAN,COMPLEX:P05107-P20701,"CellPhoneDB,OmniPath",
CPI-020203,P18564,Q08722,ITB6_HUMAN,CD47_HUMAN,"OmniPath,Wang",
CPI-020204,P18564,Q14289,ITB6_HUMAN,FAK2_HUMAN,"OmniPath,Wang",
CPI-020205,P18564,Q12809,ITB6_HUMAN,KCNH2_HUMAN,"OmniPath,Wang",
CPI-020206,P18564,O43707,ITB6_HUMAN,ACTN4_HUMAN,"OmniPath,Wang",
CPI-020207,P18564,P08648,ITB6_HUMAN,ITA5_HUMAN,"HPMR,OmniPath,Wang",PMID: 1532572
CPI-020208,P18564,P41240,ITB6_HUMAN,CSK_HUMAN,"Adhesome,OmniPath,Wang",PMID: 10592173
CPI-020209,P41240,P18564,CSK_HUMAN,ITB6_HUMAN,"Adhesome,OmniPath",PMID: 10592173
CPI-020210,P18564,P13612,ITB6_HUMAN,ITA4_HUMAN,"OmniPath,Wang",
CPI-020211,P04004,P18564,VTNC_HUMAN,ITB6_HUMAN,"OmniPath,Ramilowski2015,Wang",PMID: 
CPI-020212,P18564,P04004,ITB6_HUMAN,VTNC_HUMAN,"OmniPath,Wang",
CPI-020213,P78509,P18564,RELN_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020214,P18564,P78509,ITB6_HUMAN,RELN_HUMAN,"OmniPath,Wang",
CPI-020215,P18564,P23229,ITB6_HUMAN,ITA6_HUMAN,"OmniPath,Wang",
CPI-020216,P10451,P18564,OSTP_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020217,P18564,P10451,ITB6_HUMAN,OSTP_HUMAN,"OmniPath,Wang",
CPI-020218,P18564,O43184,ITB6_HUMAN,ADA12_HUMAN,"OmniPath,Wang",
CPI-020219,P18564,Q13352,ITB6_HUMAN,CENPR_HUMAN,"OmniPath,Wang",
CPI-020220,P18564,Q9UKX5,ITB6_HUMAN,ITA11_HUMAN,"OmniPath,Wang",
CPI-020221,P35442,P18564,TSP2_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020222,P18564,P35442,ITB6_HUMAN,TSP2_HUMAN,"OmniPath,Wang",
CPI-020223,P18564,Q13683,ITB6_HUMAN,ITA7_HUMAN,"OmniPath,Wang",
CPI-020224,P24821,P18564,TENA_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020225,P18564,P24821,ITB6_HUMAN,TENA_HUMAN,"OmniPath,Wang",
CPI-020226,P04275,P18564,VWF_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020227,P18564,P04275,ITB6_HUMAN,VWF_HUMAN,"OmniPath,Wang",
CPI-020228,P18564,P17301,ITB6_HUMAN,ITA2_HUMAN,"OmniPath,Wang",
CPI-020229,P18564,P53708,ITB6_HUMAN,ITA8_HUMAN,"OmniPath,Wang",
CPI-020230,P18564,Q13797,ITB6_HUMAN,ITA9_HUMAN,"OmniPath,Wang",
CPI-020231,P18564,Q9HBL0,ITB6_HUMAN,TENS1_HUMAN,"OmniPath,Wang",
CPI-020232,P18564,O75578,ITB6_HUMAN,ITA10_HUMAN,"OmniPath,Wang",
CPI-020233,P18564,Q9NVD7,ITB6_HUMAN,PARVA_HUMAN,"OmniPath,Wang",
CPI-020234,P18564,O60635,ITB6_HUMAN,TSN1_HUMAN,"OmniPath,Wang",
CPI-020235,P18564,P06756,ITB6_HUMAN,ITAV_HUMAN,"Adhesome,OmniPath,Wang","PMID: 1532572,PMID: 8120056"
CPI-020236,P18564,P56199,ITB6_HUMAN,ITA1_HUMAN,"OmniPath,Wang",
CPI-020237,P18564,Q9BQL6,ITB6_HUMAN,FERM1_HUMAN,"OmniPath,Wang",
CPI-020238,P18564,Q9HBI1,ITB6_HUMAN,PARVB_HUMAN,"OmniPath,Wang",
CPI-020239,P24043,P18564,LAMA2_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020240,P18564,P24043,ITB6_HUMAN,LAMA2_HUMAN,"OmniPath,Wang",
CPI-020241,Q9Y6N6,P18564,LAMC3_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020242,P18564,Q9Y6N6,ITB6_HUMAN,LAMC3_HUMAN,"OmniPath,Wang",
CPI-020243,P11047,P18564,LAMC1_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020244,P18564,P11047,ITB6_HUMAN,LAMC1_HUMAN,"OmniPath,Wang",
CPI-020245,P49747,P18564,COMP_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020246,P18564,P49747,ITB6_HUMAN,COMP_HUMAN,"OmniPath,Wang",
CPI-020247,P21815,P18564,SIAL_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020248,P18564,P21815,ITB6_HUMAN,SIAL_HUMAN,"OmniPath,Wang",
CPI-020249,P55268,P18564,LAMB2_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020250,P18564,P55268,ITB6_HUMAN,LAMB2_HUMAN,"OmniPath,Wang",
CPI-020251,P12107,P18564,COBA1_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020252,P18564,P12107,ITB6_HUMAN,COBA1_HUMAN,"OmniPath,Wang",
CPI-020253,Q13751,P18564,LAMB3_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020254,P18564,Q13751,ITB6_HUMAN,LAMB3_HUMAN,"OmniPath,Wang",
CPI-020255,Q16363,P18564,LAMA4_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020256,P18564,Q16363,ITB6_HUMAN,LAMA4_HUMAN,"OmniPath,Wang",
CPI-020257,Q9UQP3,P18564,TENN_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020258,P18564,Q9UQP3,ITB6_HUMAN,TENN_HUMAN,"OmniPath,Wang",
CPI-020259,Q92752,P18564,TENR_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020260,P18564,Q92752,ITB6_HUMAN,TENR_HUMAN,"OmniPath,Wang",
CPI-020261,P25391,P18564,LAMA1_HUMAN,ITB6_HUMAN,"OmniPath,Wang",
CPI-020262,P18564,P25391,ITB6_HUMAN,LAMA1_HUMAN,"OmniPath,Wang",
